plot_code,sub_plot,tree_tag,collar_number,replica,year,egm_measurement,recno,day,month,hour,min,co2ref,InputD,time,InputF,atmp,probe_type,quality_code,comments
XXX-01,1,36,9999,9999,2013,NA,11,28,5,10,21,472,7,NA,0.1,675,8,NA,NA
XXX-01,1,36,9999,9999,2013,NA,12,28,5,10,21,472,8,NA,0.1,675,8,NA,NA
XXX-01,1,36,9999,9999,2013,NA,13,28,5,10,21,473,9,NA,0.1,675,8,NA,NA
XXX-01,1,36,9999,9999,2013,NA,14,28,5,10,21,474,9,NA,0.1,675,8,NA,NA
XXX-01,1,36,9999,9999,2013,NA,15,28,5,10,22,474,10,NA,0.1,675,8,NA,NA
XXX-01,1,36,9999,9999,2013,NA,16,28,5,10,22,475,11,NA,0.1,675,8,NA,NA
XXX-01,1,36,9999,9999,2013,NA,17,28,5,10,22,475,11,NA,0.09,675,8,NA,NA
XXX-01,1,36,9999,9999,2013,NA,18,28,5,10,22,476,12,NA,0.09,675,8,NA,NA
XXX-01,1,36,9999,9999,2013,NA,19,28,5,10,22,477,13,NA,0.09,675,8,NA,NA
XXX-01,1,36,9999,9999,2013,NA,20,28,5,10,22,477,13,NA,0.09,675,8,NA,NA
XXX-01,1,36,9999,9999,2013,NA,21,28,5,10,22,478,14,NA,0.09,675,8,NA,NA
XXX-01,1,36,9999,9999,2013,NA,22,28,5,10,22,479,15,NA,0.09,675,8,NA,NA
XXX-01,1,36,9999,9999,2013,NA,23,28,5,10,22,479,15,NA,0.09,675,8,NA,NA
XXX-01,1,36,9999,9999,2013,NA,24,28,5,10,22,480,16,NA,0.09,675,8,NA,NA
XXX-01,1,36,9999,9999,2013,NA,25,28,5,10,22,480,16,NA,0.09,675,8,NA,NA
XXX-01,1,36,9999,9999,2013,NA,26,28,5,10,22,481,17,NA,0.09,675,8,NA,NA
XXX-01,1,36,9999,9999,2013,NA,27,28,5,10,22,482,18,NA,0.09,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,1,28,5,10,34,466,0,NA,0,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,2,28,5,10,34,466,0,NA,0,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,3,28,5,10,34,467,0,NA,0,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,4,28,5,10,35,467,1,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,5,28,5,10,35,468,2,NA,0.07,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,6,28,5,10,35,468,2,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,7,28,5,10,35,469,3,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,8,28,5,10,35,469,3,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,9,28,5,10,35,470,3,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,10,28,5,10,35,470,4,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,11,28,5,10,35,470,4,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,12,28,5,10,35,471,5,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,13,28,5,10,35,471,5,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,14,28,5,10,35,472,6,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,15,28,5,10,35,473,6,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,16,28,5,10,36,473,7,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,17,28,5,10,36,474,7,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,18,28,5,10,36,474,8,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,19,28,5,10,36,475,8,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,20,28,5,10,36,475,9,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,21,28,5,10,36,475,9,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,22,28,5,10,36,475,9,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,23,28,5,10,36,475,10,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,24,28,5,10,36,476,10,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,25,28,5,10,36,476,10,NA,0.06,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,26,28,5,10,36,476,11,NA,0.05,675,8,NA,NA
XXX-01,2,68,9999,9999,2013,NA,27,28,5,10,36,476,11,NA,0.05,675,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,1,28,5,13,42,462,0,NA,0,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,2,28,5,13,42,466,0,NA,0,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,3,28,5,13,42,470,0,NA,0,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,4,28,5,13,42,474,12,NA,0.53,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,5,28,5,13,42,476,14,NA,0.48,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,6,28,5,13,42,476,14,NA,0.39,677,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,7,28,5,13,42,478,15,NA,0.34,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,8,28,5,13,42,478,15,NA,0.3,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,9,28,5,13,42,478,16,NA,0.26,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,10,28,5,13,42,478,15,NA,0.23,677,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,11,28,5,13,42,479,15,NA,0.2,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,12,28,5,13,42,480,15,NA,0.19,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,13,28,5,13,43,479,15,NA,0.16,677,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,14,28,5,13,43,481,15,NA,0.15,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,15,28,5,13,43,481,15,NA,0.14,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,16,28,5,13,43,482,15,NA,0.14,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,17,28,5,13,43,481,15,NA,0.13,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,18,28,5,13,43,482,15,NA,0.12,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,19,28,5,13,43,482,15,NA,0.11,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,20,28,5,13,43,481,15,NA,0.1,677,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,21,28,5,13,43,483,15,NA,0.1,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,22,28,5,13,43,483,15,NA,0.09,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,23,28,5,13,43,483,15,NA,0.09,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,24,28,5,13,43,483,15,NA,0.09,677,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,25,28,5,13,44,485,15,NA,0.08,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,26,28,5,13,44,487,16,NA,0.08,676,8,NA,NA
XXX-01,3,98,9999,9999,2013,NA,27,28,5,13,44,488,17,NA,0.08,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,1,28,5,14,21,461,0,NA,0,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,2,28,5,14,21,462,0,NA,0,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,3,28,5,14,21,463,0,NA,0,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,4,28,5,14,21,463,1,NA,0.08,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,5,28,5,14,21,464,2,NA,0.08,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,6,28,5,14,22,465,3,NA,0.09,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,7,28,5,14,22,465,4,NA,0.09,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,8,28,5,14,22,466,4,NA,0.08,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,9,28,5,14,22,467,5,NA,0.08,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,10,28,5,14,22,467,5,NA,0.08,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,11,28,5,14,22,468,6,NA,0.08,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,12,28,5,14,22,468,6,NA,0.08,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,13,28,5,14,22,469,7,NA,0.08,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,14,28,5,14,22,469,7,NA,0.08,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,15,28,5,14,22,470,8,NA,0.08,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,16,28,5,14,22,470,9,NA,0.08,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,17,28,5,14,22,471,9,NA,0.08,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,18,28,5,14,23,472,10,NA,0.08,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,19,28,5,14,23,472,10,NA,0.08,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,20,28,5,14,23,473,11,NA,0.07,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,21,28,5,14,23,473,11,NA,0.07,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,22,28,5,14,23,474,12,NA,0.07,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,23,28,5,14,23,474,12,NA,0.07,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,24,28,5,14,23,475,13,NA,0.07,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,25,28,5,14,23,475,13,NA,0.07,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,26,28,5,14,23,476,14,NA,0.07,676,8,NA,NA
XXX-01,4,121,9999,9999,2013,NA,27,28,5,14,23,476,14,NA,0.07,676,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,1,28,5,14,39,456,0,NA,0,677,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,2,28,5,14,39,457,0,NA,0,677,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,3,28,5,14,39,459,0,NA,0,676,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,4,28,5,14,39,459,2,NA,0.11,677,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,5,28,5,14,39,460,3,NA,0.12,676,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,6,28,5,14,40,460,3,NA,0.1,677,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,7,28,5,14,40,462,4,NA,0.11,676,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,8,28,5,14,40,461,5,NA,0.09,677,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,9,28,5,14,40,463,5,NA,0.1,676,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,10,28,5,14,40,464,6,NA,0.1,676,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,11,28,5,14,40,464,7,NA,0.09,676,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,12,28,5,14,40,465,8,NA,0.09,676,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,13,28,5,14,40,464,8,NA,0.08,677,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,14,28,5,14,40,466,8,NA,0.09,676,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,15,28,5,14,40,466,9,NA,0.08,676,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,16,28,5,14,40,467,9,NA,0.08,676,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,17,28,5,14,40,467,10,NA,0.08,676,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,18,28,5,14,40,468,10,NA,0.08,676,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,19,28,5,14,41,468,11,NA,0.08,676,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,20,28,5,14,41,467,11,NA,0.08,677,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,21,28,5,14,41,468,11,NA,0.07,677,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,22,28,5,14,41,468,11,NA,0.07,677,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,23,28,5,14,41,469,12,NA,0.07,677,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,24,28,5,14,41,469,12,NA,0.07,677,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,25,28,5,14,41,471,13,NA,0.07,676,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,26,28,5,14,41,470,13,NA,0.07,677,8,NA,NA
XXX-01,5,178,9999,9999,2013,NA,27,28,5,14,41,472,13,NA,0.07,676,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,1,28,5,14,45,461,0,NA,0,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,2,28,5,14,45,461,0,NA,0,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,3,28,5,14,45,462,0,NA,0,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,4,28,5,14,45,463,2,NA,0.09,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,5,28,5,14,45,464,2,NA,0.09,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,6,28,5,14,45,465,3,NA,0.1,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,7,28,5,14,45,467,5,NA,0.12,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,8,28,5,14,45,468,7,NA,0.13,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,9,28,5,14,45,470,8,NA,0.15,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,10,28,5,14,45,470,10,NA,0.15,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,11,28,5,14,45,471,11,NA,0.15,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,12,28,5,14,46,472,11,NA,0.14,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,13,28,5,14,46,472,12,NA,0.14,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,14,28,5,14,46,473,13,NA,0.13,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,15,28,5,14,46,473,13,NA,0.13,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,16,28,5,14,46,474,14,NA,0.12,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,17,28,5,14,46,475,14,NA,0.12,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,18,28,5,14,46,475,15,NA,0.11,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,19,28,5,14,46,475,15,NA,0.11,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,20,28,5,14,46,477,16,NA,0.11,676,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,21,28,5,14,46,476,16,NA,0.11,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,22,28,5,14,46,477,16,NA,0.1,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,23,28,5,14,46,478,17,NA,0.1,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,24,28,5,14,46,478,17,NA,0.1,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,25,28,5,14,47,478,17,NA,0.1,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,26,28,5,14,47,479,18,NA,0.09,677,8,NA,NA
XXX-01,6,199,9999,9999,2013,NA,27,28,5,14,47,479,18,NA,0.09,677,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,1,28,5,15,5,459,0,NA,0,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,2,28,5,15,6,460,0,NA,0,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,3,28,5,15,6,460,0,NA,0,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,4,28,5,15,6,461,1,NA,0.07,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,5,28,5,15,6,461,1,NA,0.06,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,6,28,5,15,6,461,2,NA,0.06,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,7,28,5,15,6,462,2,NA,0.06,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,8,28,5,15,6,463,3,NA,0.06,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,9,28,5,15,6,463,3,NA,0.06,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,10,28,5,15,6,464,4,NA,0.06,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,11,28,5,15,6,464,5,NA,0.06,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,12,28,5,15,6,464,5,NA,0.06,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,13,28,5,15,6,465,5,NA,0.06,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,14,28,5,15,6,465,6,NA,0.06,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,15,28,5,15,7,466,6,NA,0.06,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,16,28,5,15,7,467,7,NA,0.06,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,17,28,5,15,7,467,8,NA,0.06,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,18,28,5,15,7,468,8,NA,0.06,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,19,28,5,15,7,469,9,NA,0.06,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,20,28,5,15,7,469,9,NA,0.06,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,21,28,5,15,7,471,10,NA,0.07,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,22,28,5,15,7,471,11,NA,0.07,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,23,28,5,15,7,472,12,NA,0.07,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,24,28,5,15,7,472,12,NA,0.07,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,25,28,5,15,7,472,13,NA,0.07,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,26,28,5,15,7,473,14,NA,0.07,676,8,NA,NA
XXX-01,7,259,9999,9999,2013,NA,27,28,5,15,8,473,14,NA,0.07,676,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,1,29,5,9,30,471,0,NA,0,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,2,29,5,9,30,472,0,NA,0,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,3,29,5,9,30,473,0,NA,0,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,4,29,5,9,30,474,3,NA,0.13,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,5,29,5,9,30,475,3,NA,0.12,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,6,29,5,9,30,476,4,NA,0.12,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,7,29,5,9,30,477,5,NA,0.12,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,8,29,5,9,30,478,6,NA,0.12,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,9,29,5,9,30,478,7,NA,0.12,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,10,29,5,9,30,479,8,NA,0.12,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,11,29,5,9,31,480,9,NA,0.12,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,12,29,5,9,31,481,9,NA,0.12,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,13,29,5,9,31,481,10,NA,0.11,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,14,29,5,9,31,482,11,NA,0.11,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,15,29,5,9,31,482,11,NA,0.11,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,16,29,5,9,31,483,12,NA,0.1,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,17,29,5,9,31,483,12,NA,0.1,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,18,29,5,9,31,484,13,NA,0.1,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,19,29,5,9,31,485,13,NA,0.1,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,20,29,5,9,31,485,14,NA,0.09,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,21,29,5,9,31,486,14,NA,0.09,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,22,29,5,9,31,487,15,NA,0.09,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,23,29,5,9,32,488,15,NA,0.09,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,24,29,5,9,32,489,16,NA,0.09,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,25,29,5,9,32,490,17,NA,0.09,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,26,29,5,9,32,491,18,NA,0.09,677,8,NA,NA
XXX-01,8,295,9999,9999,2013,NA,27,29,5,9,32,491,18,NA,0.09,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,1,29,5,8,57,491,0,NA,0,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,2,29,5,8,58,493,0,NA,0,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,3,29,5,8,58,495,0,NA,0,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,4,29,5,8,58,496,4,NA,0.21,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,5,29,5,8,58,498,6,NA,0.21,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,6,29,5,8,58,500,8,NA,0.22,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,7,29,5,8,58,501,9,NA,0.22,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,8,29,5,8,58,503,11,NA,0.22,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,9,29,5,8,58,504,13,NA,0.22,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,10,29,5,8,58,506,14,NA,0.22,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,11,29,5,8,58,508,16,NA,0.22,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,12,29,5,8,58,509,17,NA,0.21,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,13,29,5,8,58,511,19,NA,0.21,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,14,29,5,8,59,512,21,NA,0.21,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,15,29,5,8,59,514,22,NA,0.21,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,16,29,5,8,59,515,24,NA,0.21,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,17,29,5,8,59,517,25,NA,0.21,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,18,29,5,8,59,519,27,NA,0.21,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,19,29,5,8,59,520,28,NA,0.21,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,20,29,5,8,59,522,30,NA,0.21,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,21,29,5,8,59,524,31,NA,0.21,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,22,29,5,8,59,525,33,NA,0.21,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,23,29,5,8,59,526,35,NA,0.21,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,24,29,5,8,59,527,36,NA,0.21,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,25,29,5,8,59,528,37,NA,0.21,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,26,29,5,9,0,529,38,NA,0.2,677,8,NA,NA
XXX-01,9,324,9999,9999,2013,NA,27,29,5,9,0,530,39,NA,0.2,677,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,15,29,5,9,56,484,0,NA,0,678,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,16,29,5,9,57,485,0,NA,0,678,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,17,29,5,9,57,484,0,NA,0,680,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,18,29,5,9,57,485,0,NA,0,680,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,19,29,5,9,57,486,0,NA,0.03,680,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,20,29,5,9,57,487,2,NA,0.05,680,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,21,29,5,9,57,490,4,NA,0.1,678,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,22,29,5,9,57,488,5,NA,0.1,680,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,23,29,5,9,57,489,5,NA,0.09,680,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,24,29,5,9,57,493,7,NA,0.11,678,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,25,29,5,9,57,491,8,NA,0.11,680,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,26,29,5,9,57,492,8,NA,0.1,680,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,27,29,5,9,57,493,9,NA,0.1,680,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,28,29,5,9,58,496,11,NA,0.11,678,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,29,29,5,9,58,495,12,NA,0.11,680,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,30,29,5,9,58,498,13,NA,0.12,678,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,31,29,5,9,58,496,14,NA,0.11,680,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,32,29,5,9,58,497,14,NA,0.11,680,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,33,29,5,9,58,499,15,NA,0.11,678,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,34,29,5,9,58,498,16,NA,0.11,680,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,35,29,5,9,58,498,16,NA,0.11,680,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,36,29,5,9,58,501,17,NA,0.11,678,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,37,29,5,9,58,502,18,NA,0.11,678,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,38,29,5,9,58,499,18,NA,0.1,680,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,39,29,5,9,58,500,18,NA,0.1,680,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,40,29,5,9,58,503,19,NA,0.1,678,8,NA,NA
XXX-01,10,361,9999,9999,2013,NA,41,29,5,9,59,501,19,NA,0.1,680,8,NA,NA
XXX-01,11,407,9999,9999,2013,NA,1,29,5,10,17,577,0,NA,0,680,8,NA,NA
XXX-01,11,407,9999,9999,2013,NA,2,29,5,10,17,580,0,NA,0,680,8,NA,NA
XXX-01,11,407,9999,9999,2013,NA,3,29,5,10,17,583,0,NA,0,680,8,NA,NA
