plot_code,cwd_transect_num,transect_area_m2,measurement_num,year,month,day,sub_transect_start_point,sub_transect_end_point,size_class,decay_class,diameter_top_1_cm,diameter_top_2_cm,diameter_bottom_1_cm,diameter_bottom_2_cm,length_cm,forest_weight_total_g,forest_weight_sample_g,dry_weight_sample_g,quality_code,is_stock,include_as_branch_npp,note,DaysBetween
XXX-04,6,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,6,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,6,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,6,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,7,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,7,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,7,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,7,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,1500,150,42.9,NA,Y,N,,1
XXX-04,7,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,8,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,8,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,8,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,8,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,1800,180,113.1,NA,Y,N,,1
XXX-04,8,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,1600,100,73.9,NA,Y,N,,1
XXX-04,9,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,9,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,9,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,9,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,1500,150,68.9,NA,Y,N,,1
XXX-04,9,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,750,100,38.9,NA,Y,N,,1
XXX-04,10,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,10,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,10,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,10,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,500,100,54.7,NA,Y,N,,1
XXX-04,10,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,11,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,11,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,11,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,11,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,11,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,12,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,12,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,12,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,12,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,650,100,47.2,NA,Y,N,,1
XXX-04,12,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,13,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,13,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,13,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,13,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,400,100,58.9,NA,Y,N,,1
XXX-04,13,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,1200,120,60.2,NA,Y,N,,1
XXX-04,14,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,14,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,14,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,14,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,600,100,41.7,NA,Y,N,,1
XXX-04,14,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,550,100,39.5,NA,Y,N,,1
XXX-04,15,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,15,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,15,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,15,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,1800,180,97.9,NA,Y,N,,1
XXX-04,15,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,1050,100,59.7,NA,Y,N,,1
XXX-04,16,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,16,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,16,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,16,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,1160,100,37.9,NA,Y,N,,1
XXX-04,16,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,17,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,17,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,17,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,17,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,17,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,18,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,18,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,18,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,18,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,3400,340,198.6,NA,Y,N,,1
XXX-04,18,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,19,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,19,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,19,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,19,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,800,80,21.4,NA,Y,N,,1
XXX-04,19,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,20,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,20,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,20,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,20,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,20,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,21,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,21,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,21,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,21,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,4600,460,198.2,NA,Y,N,,1
XXX-04,21,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,22,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,22,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,22,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,700,100,47.1,NA,Y,N,,1
XXX-04,22,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,1850,180,73.6,NA,Y,N,,1
XXX-04,22,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,23,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,23,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,23,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,23,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,23,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,24,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,24,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,24,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,24,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,200,100,52.3,NA,Y,N,,1
XXX-04,24,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,25,4,1,2015,7,2,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,25,4,2,2015,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,25,4,3,2015,7,2,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,25,4,4,2015,7,2,NA,NA,NA,4,NA,NA,NA,NA,NA,3300,300,147.2,NA,Y,N,,1
XXX-04,25,4,5,2015,7,2,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,Y,N,,1
XXX-04,1,4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,1,4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,1,4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,1,4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,1,4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,2,4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,2,4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,2,4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,450,150,271,NA,N,Y,,166
XXX-04,2,4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,2,4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,3,4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,3,4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,3,4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,3,4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,3,4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,4,4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,4,4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,4,4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,4,4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,4,4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,5,4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,5,4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,5,4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,5,4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,5,4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,6,4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,6,4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,6,4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,6,4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,6,4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,7,4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,7,4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,7,4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,7,4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,530,350,307,NA,N,Y,,166
XXX-04,7,4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,8,4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,8,4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,8,4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,8,4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,8,4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,9,4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,9,4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,9,4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,9,4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,470,200,173,NA,N,Y,,166
XXX-04,9,4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,10,4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,10,4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,10,4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,10,4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,10,4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,11,4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,11,4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,11,4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,11,4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,380,200,157,NA,N,Y,,166
XXX-04,11,4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,12,4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,12,4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,12,4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,12,4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,12,4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,13,4,1,2015,12,15,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,13,4,2,2015,12,15,NA,NA,NA,2,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,13,4,3,2015,12,15,NA,NA,NA,3,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,13,4,4,2015,12,15,NA,NA,NA,4,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
XXX-04,13,4,5,2015,12,15,NA,NA,NA,5,NA,NA,NA,NA,NA,0,0,0,NA,N,Y,,166
